"DataHora_GMT";"Bateria _Volts";"CorrPSol_Logico ";"DirVelVentoMax _oNV ";"DirVento _oNV ";"Pluvio_mm";"PressaoAtm_mB";"RadSolAcum _Mjm-2";"TempAr_oC ";"TempMax_oC";"TempMin_oC ";"UmidInt_perc";"UmidRel _perc";"VelVento10m_ms-1 ";"VelVentoMax_ms-1"
"1999-11-30 00:00:00";"NA";"NA";"NA";50;273;1011;18.5;25.5;"NA";"NA";"NA";90;2.5;0
"1999-11-29 21:00:00";"NA";"NA";"NA";60;273;1008;18.5;26;"NA";"NA";"NA";83;4.9;0
"1999-11-29 18:00:00";12.6;1;60;60;273;1007;16.5;29.5;31;25;10;68;6.1;13.6
"1999-11-29 15:00:00";12.7;1;70;70;273;1009;9.25;28.5;31;25;10;71;5.4;12
"1999-11-29 12:00:00";12.7;1;80;70;273;1011;3.25;28.5;31;25;10;75;4.7;8.9
"1999-11-29 09:00:00";12.3;1;40;20;273;1010;0.25;25.5;31;23.5;10;90;2.5;7.4
"1999-11-29 06:00:00";12.3;0;60;40;273;1008;0;25;31;23.5;10;90;1.8;5.8
"1999-11-29 03:00:00";12.3;0;20;30;273;1009;24;26;31;23.5;10;87;1.7;5.7
"1999-11-29 00:00:00";"NA";"NA";"NA";20;273;1010;24;26;"NA";"NA";"NA";88;2.7;0
"1999-11-28 21:00:00";"NA";"NA";"NA";70;273;1006;24;26;"NA";"NA";"NA";87;4.8;0
"1999-11-28 18:00:00";12.6;1;80;60;273;1006;21.75;28.5;31;23.5;10;76;6.5;14.1
"1999-11-28 15:00:00";12.6;1;70;70;273;1009;13;29.5;31;23.5;10;67;6.9;11.4
"1999-11-28 12:00:00";12.7;1;20;60;273;1011;5;30;31;23.5;10;68;3.1;8.7
"1999-11-28 09:00:00";12.3;1;350;10;273;1010;0.25;25;31;20.5;10;93;1.8;4.6
"1999-11-28 06:00:00";12.3;0;60;30;273;1008;0;23.5;31;20.5;10;97;1.7;6.2
"1999-11-28 03:00:00";12.3;0;80;50;273;1009;23.75;25;31;20.5;10;90;2.8;7.5
"1999-11-28 00:00:00";12.4;0;70;70;273;1010;23.75;25;31;20.5;10;88;3.4;6.7
"1999-11-27 21:00:00";12.4;0;90;70;273;1008;23.75;25.5;30.5;20.5;10;84;2.5;9.2
"1999-11-27 18:00:00";12.6;1;90;80;273;1008;21.25;29.5;30.5;20.5;10;59;3.1;8.8
"1999-11-27 15:00:00";12.7;1;90;80;273;1010;12.5;30;30.5;20.5;10;58;3.8;9.1
"1999-11-27 12:00:00";12.8;1;30;50;273;1012;3.75;28.5;30.5;20.5;10;67;2.4;6.9
"1999-11-27 09:00:00";"NA";"NA";"NA";10;273;1011;0.25;23;"NA";"NA";"NA";97;1.3;0
"1999-11-27 06:00:00";12.3;0;60;50;273;1009;0;21;30.5;21;5;97;0.3;7.4
"1999-11-27 03:00:00";12.4;0;80;70;273;1009;23.25;24.5;30.5;21;10;86;3.7;6.2
"1999-11-27 00:00:00";"NA";"NA";"NA";70;273;1010;23.25;24.5;"NA";"NA";"NA";82;3.1;0
"1999-11-26 21:00:00";"NA";"NA";"NA";70;273;1008;23.25;25.5;"NA";"NA";"NA";77;2.6;0
"1999-11-26 18:00:00";"NA";"NA";"NA";90;273;1009;20.75;29;"NA";"NA";"NA";65;2.5;0
"1999-11-26 15:00:00";12.6;1;80;80;273;1011;11.75;29.5;31;21;10;56;3.8;7.7
"1999-11-26 12:00:00";12.7;1;60;80;273;1013;4.25;27.5;31;21;10;66;2.9;6.6
"1999-11-26 09:00:00";12.3;1;30;40;273;1011;0.25;23;31;22;10;97;1.1;2.3
"1999-11-26 06:00:00";12.3;0;60;0;273;1009;0;21.5;31;22;5;97;0.1;2.7
"1999-11-26 03:00:00";12.4;0;40;50;273;1010;26.25;23.5;31;22;10;85;1.3;5.1
"1999-11-26 00:00:00";"NA";"NA";"NA";60;273;1010;26.25;24.5;"NA";"NA";"NA";85;1.9;0
"1999-11-25 21:00:00";12.4;0;80;70;273;1009;26.25;25.5;30.5;22;10;78;3;8.1
"1999-11-25 18:00:00";"NA";"NA";"NA";90;273;1008;23.75;28.5;"NA";"NA";"NA";63;2.8;0
"1999-11-25 15:00:00";12.7;1;70;240;273;1011;15.5;29.5;30.5;22;10;55;2.9;8.3
"1999-11-25 12:00:00";12.8;1;80;70;273;1012;5.75;28.5;30.5;22;10;63;4.2;7.8
"1999-11-25 09:00:00";12.3;1;20;40;273;1011;0.25;23.5;30.5;22;5;97;0.7;1.7
"1999-11-25 06:00:00";12.3;0;70;40;273;1009;0;22.5;30.5;22;5;97;0.1;5.3
"1999-11-25 03:00:00";12.4;0;70;60;273;1009;26.25;24.5;30.5;22;10;86;1.8;5.2
"1999-11-25 00:00:00";"NA";"NA";"NA";60;273;1010;26.25;25;"NA";"NA";"NA";84;2.9;0
"1999-11-24 21:00:00";12.4;0;80;70;273;1008;26.25;25.5;30;22;10;84;3.1;9.7
"1999-11-24 18:00:00";12.6;1;70;70;273;1008;24;28.5;30;22;10;75;4.8;10.5
"1999-11-24 15:00:00";12.6;1;80;70;273;1010;15.5;29;30;22;10;75;4.8;9.6
"1999-11-24 12:00:00";12.8;1;80;70;273;1011;6;29;30;22;10;70;3.7;8.6
"1999-11-24 09:00:00";"NA";"NA";"NA";30;273;1010;0.25;24;"NA";"NA";"NA";97;0.9;0
"1999-11-24 06:00:00";12.3;0;40;340;273;1009;0;23.5;29.5;23;5;95;0.4;4.9
"1999-11-24 03:00:00";12.3;0;70;60;273;1009;26.5;24.5;29.5;23;10;91;2.2;7.7
"1999-11-24 00:00:00";12.4;0;80;60;273;1010;26.5;25;29.5;23;10;88;2.9;8.7
"1999-11-23 21:00:00";12.4;0;60;60;273;1008;26.5;25.5;29.5;23;10;86;4.1;11.2
"1999-11-23 18:00:00";12.7;1;90;60;273;1008;24.25;28;29.5;23;10;76;5.6;11.5
"1999-11-23 15:00:00";"NA";"NA";"NA";80;273;1010;15.5;29.5;"NA";"NA";"NA";71;4.2;0
"1999-11-23 12:00:00";12.8;1;90;70;273;1011;6.25;28.5;29.5;23;10;73;4.1;9.4
"1999-11-23 09:00:00";12.3;1;70;310;273;1011;0.25;24;29.5;24.5;10;97;0.6;4.9
"1999-11-23 06:00:00";12.3;0;60;50;273;1008;0;24.5;29.5;24.5;10;91;2.3;8.4
"1999-11-23 03:00:00";12.3;0;70;70;273;1010;23.75;25;29.5;24.5;10;90;4.8;8.4
"1999-11-23 00:00:00";"NA";"NA";"NA";60;273;1011;23.75;25;"NA";"NA";"NA";89;3.1;0
"1999-11-22 21:00:00";12.4;0;70;60;273;1009;23.75;25.5;29;24.5;10;86;3.5;11.8
"1999-11-22 18:00:00";12.6;1;60;60;273;1009;21.5;28;29;24.5;10;76;5.8;13.2
"1999-11-22 15:00:00";12.6;1;70;70;273;1010;12.75;28.5;29;24.5;10;75;6.6;12.7
"1999-11-22 12:00:00";12.8;1;70;70;273;1012;4.5;28;29;24.5;10;77;5.8;11.3
"1999-11-22 09:00:00";12.3;1;70;40;273;1011;0.25;25;29;22;10;92;1.5;7.9
"1999-11-22 06:00:00";12.3;0;70;60;273;1009;0;25;29;22;10;86;3.2;8.4
"1999-11-22 03:00:00";"NA";"NA";"NA";60;273;1011;15.5;25.5;"NA";"NA";"NA";85;3.1;0
"1999-11-22 00:00:00";"NA";"NA";"NA";60;273;1011;15.5;25.5;"NA";"NA";"NA";85;3.1;0
"1999-11-21 21:00:00";12.4;0;80;70;273;1009;15.5;25;28.5;22;10;82;3.9;10.1
"1999-11-21 18:00:00";12.6;1;80;80;273;1008;14;28;28.5;22;10;70;4.9;9.8
"1999-11-21 15:00:00";"NA";"NA";"NA";70;273;1010;8.5;28;"NA";"NA";"NA";67;4.7;0
"1999-11-21 12:00:00";12.5;1;60;80;273;1011;3.5;26.5;28.5;22;10;78;3.3;7.3
"1999-11-21 09:00:00";12.2;1;40;280;273;1010;0;22.5;28.5;20.5;10;98;0.1;2.2
"1999-11-21 06:00:00";12.2;0;280;80;273;1008;0;22.5;28.5;20.5;10;98;0.2;1.2
"1999-11-21 03:00:00";"NA";"NA";"NA";270;273;1009;12.5;22.5;"NA";"NA";"NA";98;0.1;0
"1999-11-21 00:00:00";"NA";"NA";"NA";280;272;1010;12.5;22.5;"NA";"NA";"NA";97;0.5;0
"1999-11-20 21:00:00";12.4;0;10;20;272;1008;12.5;23;25.5;20.5;10;95;0.4;8.6
"1999-11-20 18:00:00";12.6;1;90;80;272;1007;11.75;26;25.5;20.5;10;89;1.8;10
"1999-11-20 15:00:00";12.7;1;60;120;271;1009;7.75;27.5;25.5;20.5;10;78;2.4;7.4
"1999-11-20 12:00:00";"NA";"NA";"NA";130;271;1010;1.5;24.5;"NA";"NA";"NA";96;0.9;0
"1999-11-20 09:00:00";12.2;1;80;140;268;1009;0;22.5;24;20.5;10;97;1;6.3
"1999-11-20 06:00:00";12.2;0;80;90;267;1008;0;22.5;24;20.5;10;97;1.5;5.7
"1999-11-20 03:00:00";12.2;0;110;100;267;1010;4;22;24;20.5;5;97;1.3;6.7
"1999-11-20 00:00:00";"NA";"NA";"NA";100;263;1010;4;20.5;"NA";"NA";"NA";98;2.9;0
"1999-11-19 21:00:00";12.2;0;150;160;237;1010;4;22.5;28;21;10;98;3.6;8
"1999-11-19 18:00:00";12.3;1;90;130;231;1009;3.75;23;28;21;10;97;1;6.8
"1999-11-19 15:00:00";"NA";"NA";"NA";110;224;1011;2.25;22.5;"NA";"NA";"NA";97;1.9;0
"1999-11-19 12:00:00";12.4;1;80;90;209;1012;0.75;22;28;21;10;97;1.9;5.6
"1999-11-19 09:00:00";12.2;0;70;200;195;1011;0;22;29;22;5;98;1.3;7.1
"1999-11-19 06:00:00";12.2;0;150;130;162;1010;0;23;29;22;10;97;0.5;5.7
"1999-11-19 03:00:00";"NA";"NA";"NA";140;160;1011;6.5;22.5;"NA";"NA";"NA";97;1.2;0
"1999-11-19 00:00:00";12.3;0;150;140;143;1013;6.5;24;29;22;10;94;2.1;7.2
"1999-11-18 21:00:00";"NA";"NA";"NA";120;143;1011;6.5;23.5;"NA";"NA";"NA";93;1;0
"1999-11-18 18:00:00";12.4;1;80;170;141;1011;6;22.5;29;22;10;97;1.9;6.1
"1999-11-18 15:00:00";12.7;1;150;130;134;1013;4.75;25.5;29;22;10;92;1.4;6.8
"1999-11-18 12:00:00";12.8;1;80;130;132;1014;2.5;28;29;22;10;74;1.6;7.2
"1999-11-18 09:00:00";12.3;1;110;130;132;1013;0;24.5;26;21.5;10;87;0.8;4.9
"1999-11-18 06:00:00";12.3;0;150;150;132;1014;7;23;26;21.5;10;97;1.9;7.5
"1999-11-18 03:00:00";12.3;0;150;150;132;1014;7;23;26;21.5;10;97;1.9;6.8
"1999-11-18 00:00:00";"NA";"NA";"NA";160;128;1015;7;23.5;"NA";"NA";"NA";90;1.8;0
"1999-11-17 21:00:00";12.5;0;190;160;128;1014;7;24.5;25;21.5;10;82;1.7;7.2
"1999-11-17 18:00:00";"NA";"NA";"NA";170;128;1013;6;25;"NA";"NA";"NA";76;2.9;0
"1999-11-17 15:00:00";12.7;1;190;180;128;1014;3.5;25;25;21.5;10;77;3;9.3
"1999-11-17 12:00:00";12.6;1;200;170;128;1015;1;25;25;21.5;10;84;3.5;8.5
"1999-11-17 09:00:00";12.4;0;150;160;128;1014;0;23;25.5;22;10;88;2.5;7.1
"1999-11-17 06:00:00";"NA";"NA";"NA";190;127;1012;0;21.5;"NA";"NA";"NA";97;2.8;0
"1999-11-17 03:00:00";12.4;0;160;150;118;1013;6.25;22.5;25.5;22;10;97;1.3;7.9
"1999-11-17 00:00:00";12.4;0;150;160;117;1014;6.25;23.5;25.5;22;10;91;3.4;9.4
"1999-11-16 21:00:00";12.5;0;210;170;117;1013;6.25;23;30;22.5;10;94;3;7.9
"1999-11-16 18:00:00";12.6;1;220;210;117;1011;5.75;22;30;22.5;10;94;3.3;7.7
"1999-11-16 15:00:00";"NA";"NA";"NA";190;116;1012;3.75;24.5;"NA";"NA";"NA";93;2.3;0
"1999-11-16 12:00:00";12.5;1;200;210;101;1013;1;23;30;22.5;10;97;3.6;6.7
"1999-11-16 09:00:00";12.4;0;200;160;89;1011;0;23;30.5;23;10;97;1.5;5.3
"1999-11-16 06:00:00";12.5;0;100;150;74;1008;0;24.5;30.5;23;10;97;0.6;4.1
"1999-11-16 03:00:00";"NA";"NA";"NA";140;73;1009;19;24.5;"NA";"NA";"NA";96;0.9;0
"1999-11-16 00:00:00";"NA";"NA";"NA";100;73;1010;19;25.5;"NA";"NA";"NA";89;1.4;0
"1999-11-15 21:00:00";"NA";"NA";"NA";70;73;1007;19;26;"NA";"NA";"NA";83;4.4;0
"1999-11-15 18:00:00";12.8;1;70;70;73;1006;17.25;29;30.5;23;10;68;4.7;9.8
"1999-11-15 15:00:00";12.8;1;90;80;73;1009;8.5;29.5;30.5;23;10;71;4.3;8.1
"1999-11-15 12:00:00";13;1;0;30;73;1011;3.75;30;30.5;23;10;67;1.4;4.7
"1999-11-15 09:00:00";12.4;1;10;300;73;1009;0.25;24;30;22.5;10;96;1;3
"1999-11-15 06:00:00";"NA";"NA";"NA";0;73;1008;0;23.5;"NA";"NA";"NA";97;1.3;0
"1999-11-15 03:00:00";12.5;0;60;50;73;1008;16.75;24.5;30;22.5;10;92;2.3;8.3
"1999-11-15 00:00:00";"NA";"NA";"NA";60;73;1009;16.75;"NA";"NA";"NA";"NA";89;3.4;0
"1999-11-14 21:00:00";12.6;0;70;60;73;1008;16.75;25.5;30;22.5;10;87;4.2;10.3
"1999-11-14 18:00:00";12.9;1;90;70;73;1009;14.5;28;30;22.5;10;74;4.5;9.4
"1999-11-14 15:00:00";12.9;1;80;70;73;1011;8.75;28;30;22.5;10;76;4.2;9.9
"1999-11-14 12:00:00";13;1;20;90;73;1013;3.5;29.5;30;22.5;10;69;2.5;5.1
"1999-11-14 09:00:00";12.4;1;60;10;73;1012;0.25;25;30;21;10;90;1.6;4.1
"1999-11-14 06:00:00";12.4;0;70;50;73;1011;0;24.5;30;21;10;86;1.5;6.6
"1999-11-14 03:00:00";"NA";"NA";"NA";70;73;1012;26.75;25;"NA";"NA";"NA";85;2.8;0
"1999-11-14 00:00:00";12.5;0;60;70;73;1012;26.75;25;30;21;10;85;3.8;6.9
"1999-11-13 21:00:00";12.6;0;80;90;73;1011;26.75;25;30;21;10;82;1.8;6.1
"1999-11-13 18:00:00";12.8;1;70;90;73;1012;24.25;29;30;21;10;69;1.7;8
"1999-11-13 15:00:00";12.7;1;90;110;73;1014;15.75;29;30;21;10;70;2.6;7.4
"1999-11-13 12:00:00";12.9;1;100;110;73;1015;6;29;30;21;10;71;1.3;5.7
"1999-11-13 09:00:00";12.4;1;340;50;73;1013;0.25;23.5;30;22.5;10;98;0.6;2.5
"1999-11-13 06:00:00";12.4;0;20;330;73;1012;0;22;30;22.5;5;97;0.8;3
"1999-11-13 03:00:00";12.5;0;110;320;73;1013;23.75;22.5;30;22.5;5;97;0.9;3.6
"1999-11-13 00:00:00";12.5;0;80;90;69;1013;23.75;23.5;30;22.5;5;91;0.9;6.3
"1999-11-12 21:00:00";12.5;0;80;80;69;1012;23.75;23;29.5;23;10;93;2.9;8.3
"1999-11-12 18:00:00";12.9;1;100;140;67;1012;22.5;29.5;29.5;23;10;61;2;6.8
"1999-11-12 15:00:00";12.7;1;190;150;67;1013;13.5;29;29.5;23;10;68;2.8;7
"1999-11-12 12:00:00";13;1;70;120;67;1014;4.5;28.5;29.5;23;10;65;1.9;5.9
"1999-11-12 09:00:00";12.4;1;150;130;67;1013;0.25;25;29.5;23;10;80;1.1;4.6
"1999-11-12 06:00:00";"NA";"NA";"NA";150;67;1011;0;23.5;"NA";"NA";"NA";78;0.6;0
"1999-11-12 03:00:00";12.5;0;150;150;67;1012;23.75;24;29.5;23;10;79;1.1;5.3
"1999-11-12 00:00:00";12.5;0;160;150;67;1013;23.75;25;29.5;23;10;76;1.9;6.1
"1999-11-11 21:00:00";12.5;0;150;160;67;1012;23.75;25;30.5;23;10;76;2.6;6.6
"1999-11-11 18:00:00";12.8;1;150;170;67;1011;21.75;29;30.5;23;10;62;3.2;8.6
"1999-11-11 15:00:00";12.6;1;150;60;67;1013;14.25;29;30.5;23;10;67;2.2;8.1
"1999-11-11 12:00:00";12.9;1;150;160;67;1014;5;29;30.5;23;10;66;3.3;7.1
"1999-11-11 09:00:00";12.5;1;180;130;67;1013;0.25;26;30.5;23;10;74;1.6;4.5
"1999-11-11 06:00:00";"NA";"NA";"NA";140;67;1011;0;23;"NA";"NA";"NA";85;0.8;0
"1999-11-11 03:00:00";12.5;0;80;100;67;1013;26.75;24.5;30.5;23;10;81;1.6;5.1
"1999-11-11 00:00:00";12.5;0;80;100;67;1011;26.75;25;30.5;23;10;79;2.1;5.8
"1999-11-10 21:00:00";12.5;0;80;120;67;1011;24.75;29.5;30.5;23;10;65;1.7;5.4
"1999-11-10 18:00:00";12.8;1;80;110;67;1012;15.75;29;30.5;23;10;67;2.4;6.9
"1999-11-10 15:00:00";12.7;1;90;110;67;1012;15.75;29;30.5;23;10;67;2.4;6.6
"1999-11-10 12:00:00";12.9;1;90;110;67;1014;6;29.5;30.5;23;10;64;2.1;6.5
"1999-11-10 09:00:00";"NA";"NA";"NA";40;67;1013;0.25;25.5;"NA";"NA";"NA";81;1;0
"1999-11-10 06:00:00";12.4;0;80;80;67;1012;0;24;30.5;23;10;83;2.2;5.8
"1999-11-10 03:00:00";12.5;0;70;80;67;1013;24.5;24;30.5;23;10;84;1.7;7
"1999-11-10 00:00:00";"NA";"NA";"NA";80;67;1014;24.5;25;"NA";"NA";"NA";83;2.9;0
"1999-11-09 21:00:00";12.5;0;90;80;67;1012;24.5;25.5;30.5;23;10;83;2.9;8.2
"1999-11-09 18:00:00";12.9;1;70;100;67;1013;22.75;29.5;30.5;23;10;70;2.9;7.8
"1999-11-09 15:00:00";12.7;1;70;100;67;1015;14;30;30.5;23;10;68;2.7;7.1
"1999-11-09 12:00:00";12.8;1;90;100;67;1015;5;27.5;30.5;23;10;83;1.6;6.9
"1999-11-09 09:00:00";12.4;1;90;70;67;1014;0.25;26;30.5;24;10;84;1.6;4.2
"1999-11-09 06:00:00";"NA";"NA";"NA";70;67;1012;0;24;"NA";"NA";"NA";91;1.8;0
"1999-11-09 03:00:00";"NA";"NA";"NA";100;67;1013;23;25;"NA";"NA";"NA";92;1.2;0
"1999-11-09 00:00:00";12.5;0;130;90;67;1014;23;24;30.5;24;10;97;0.5;3
"1999-11-08 21:00:00";12.5;0;100;120;67;1013;23;24.5;29.5;24;10;88;0.7;6.6
"1999-11-08 18:00:00";12.8;1;80;100;67;1013;21;30;29.5;24;10;70;2.1;6.6
"1999-11-08 15:00:00";12.7;1;80;100;67;1015;13.25;30;29.5;24;10;68;2.5;6.7
"1999-11-08 12:00:00";12.7;1;80;60;67;1015;4.5;27.5;29.5;24;10;76;3.3;7.6
"1999-11-08 09:00:00";"NA";"NA";"NA";100;67;1013;0.25;25.5;"NA";"NA";"NA";89;1.6;0
"1999-11-08 06:00:00";12.4;0;90;90;67;1012;0;24.5;29.5;24;10;93;2.1;5.3
"1999-11-08 03:00:00";"NA";"NA";"NA";90;67;1013;17.75;25;"NA";"NA";"NA";94;1.8;0
"1999-11-08 00:00:00";12.4;0;70;90;67;1014;17.75;25;29.5;24;10;90;2.4;7.6
"1999-11-07 21:00:00";12.5;0;80;80;67;1011;17.75;25.5;30;24;10;91;3.1;9.1
"1999-11-07 18:00:00";12.7;1;80;80;67;1010;16.75;27;30;24;10;81;4.1;10.3
"1999-11-07 15:00:00";12.7;1;90;70;67;1012;9.5;29;30;24;10;72;5.8;10.6
"1999-11-07 12:00:00";12.5;1;40;70;66;1013;1.5;25.5;30;24;10;88;1.2;4.9
"1999-11-07 09:00:00";"NA";"NA";"NA";30;66;1011;0;25;"NA";"NA";"NA";88;1.4;0
"1999-11-07 06:00:00";12.4;0;70;50;66;1008;0;24;30;21.5;10;88;2.9;8.3
"1999-11-07 03:00:00";12.4;0;60;60;66;1010;26.25;24.5;30;21.5;10;87;3.2;7.3
"1999-11-07 00:00:00";"NA";"NA";"NA";60;66;1007;26.25;25;"NA";"NA";"NA";83;4.4;0
"1999-11-06 21:00:00";12.5;0;70;60;66;1007;26.25;25;29.5;21.5;10;83;4.4;11.2
"1999-11-06 18:00:00";12.8;1;90;60;66;1007;24;27.5;29.5;21.5;10;70;6.1;11.8
"1999-11-06 15:00:00";12.6;1;80;70;66;1009;15.25;29.5;29.5;21.5;10;61;5.1;10.5
"1999-11-06 12:00:00";"NA";"NA";"NA";50;66;1011;5.25;28;"NA";"NA";"NA";66;3.3;0
"1999-11-06 09:00:00";"NA";"NA";"NA";30;66;1010;0.25;23.5;"NA";"NA";"NA";95;2.5;0
"1999-11-06 06:00:00";12.4;0;30;10;66;1008;0;22;29.5;21;5;97;1;2.8
"1999-11-06 03:00:00";12.4;0;40;30;66;1010;25.75;23;29.5;21;5;96;0.8;5.7
"1999-11-06 00:00:00";12.4;0;60;50;66;1011;25.75;24.5;29.5;21;10;85;2.9;6.7
"1999-11-05 21:00:00";12.5;0;100;70;66;1010;25.75;25;30;21;10;86;2.7;8.6
"1999-11-05 18:00:00";12.8;1;80;60;66;1009;23.5;27.5;30;21;10;70;4.1;9
"1999-11-05 15:00:00";"NA";"NA";"NA";80;66;1011;15;28;"NA";"NA";"NA";76;4.6;0
"1999-11-05 12:00:00";12.9;1;60;90;66;1013;5.5;28;30;21;10;73;2.4;6.5
"1999-11-05 09:00:00";"NA";"NA";"NA";0;66;1012;0.25;24;"NA";"NA";"NA";98;0.4;0
"1999-11-05 06:00:00";"NA";"NA";"NA";10;66;1011;0;22;"NA";"NA";"NA";98;0.1;0
"1999-11-05 03:00:00";12.4;0;80;240;66;1012;24.25;22.5;30;21;10;97;0.4;2.6
"1999-11-05 00:00:00";"NA";"NA";"NA";110;66;1013;24.25;23.5;"NA";"NA";"NA";96;0.5;0
"1999-11-04 21:00:00";12.4;0;150;90;66;1012;24.25;24.5;29;21;10;88;1.6;4.4
"1999-11-04 18:00:00";12.7;1;70;120;66;1011;22;28.5;29;21;10;71;1.4;6.2
"1999-11-04 15:00:00";12.6;1;90;90;66;1013;13.75;28;29;21;10;73;2.7;7.5
"1999-11-04 12:00:00";12.9;1;160;130;66;1015;5;29;29;21;10;74;1.7;4.5
"1999-11-04 09:00:00";"NA";"NA";"NA";350;66;1014;0;22.5;"NA";"NA";"NA";98;0.2;0
"1999-11-04 06:00:00";12.2;0;60;50;66;1013;0;21.5;25;20.5;5;98;0.5;1.3
"1999-11-04 03:00:00";"NA";"NA";"NA";60;66;1013;8.5;21.5;"NA";"NA";"NA";97;0.7;0
"1999-11-04 00:00:00";12.3;0;190;150;66;1015;8.5;23;25;20.5;10;96;1.2;6.7
"1999-11-03 21:00:00";12.4;0;200;190;65;1014;8.5;22.5;24.5;20;10;97;2.7;6.1
"1999-11-03 18:00:00";12.6;1;190;180;64;1013;7.75;23;24.5;20;10;97;2.4;8.2
"1999-11-03 15:00:00";12.7;1;200;190;63;1015;4.75;23.5;24.5;20;10;94;2.8;9.2
"1999-11-03 12:00:00";12.6;1;210;190;63;1016;1.75;23;24.5;20;10;90;3.7;8.8
"1999-11-03 09:00:00";12.2;1;160;190;63;1014;0;22.5;24.5;19.5;10;82;4.1;8
"1999-11-03 06:00:00";"NA";"NA";"NA";180;63;1013;0;20.5;"NA";"NA";"NA";97;3.6;0
"1999-11-03 03:00:00";12.3;0;150;160;60;1014;7.75;22.5;24.5;19.5;10;82;3;8.2
"1999-11-03 00:00:00";"NA";"NA";"NA";180;60;1015;7.75;21.5;"NA";"NA";"NA";84;3.9;0
"1999-11-02 21:00:00";12.3;0;190;180;60;1015;7.75;21.5;23;19.5;5;84;3.9;9.4
"1999-11-02 18:00:00";12.5;1;160;170;59;1013;7.25;22.5;23;19.5;10;83;3.5;9.3
"1999-11-02 15:00:00";12.7;1;210;170;59;1015;4.5;22.5;23;19.5;10;89;3.9;9.6
"1999-11-02 12:00:00";12.6;1;190;180;59;1016;1.25;22;23;19.5;10;88;4;10.5
"1999-11-02 09:00:00";"NA";"NA";"NA";170;57;1015;0;22.5;"NA";"NA";"NA";79;3.4;0
"1999-11-02 06:00:00";"NA";"NA";"NA";170;57;1013;0;21.5;"NA";"NA";"NA";74;4.5;0
"1999-11-02 03:00:00";12.3;0;150;170;56;1014;6.75;21.5;23;21;5;81;3.8;11.9
"1999-11-02 00:00:00";"NA";"NA";"NA";170;56;1015;6.75;22;"NA";"NA";"NA";85;4.8;0
"1999-11-01 21:00:00";"NA";"NA";"NA";160;53;1013;6.75;21;"NA";"NA";"NA";94;4.3;0
"1999-11-01 18:00:00";12.6;1;160;160;52;1012;6.25;22;25;21;10;93;4.5;11.6
"1999-11-01 15:00:00";12.7;1;150;160;50;1013;4.5;22.5;25;21;10;96;4.2;10.6
"1999-11-01 12:00:00";"NA";"NA";"NA";160;49;1014;1.5;22;"NA";"NA";"NA";97;2;0
"1999-11-01 09:00:00";"NA";"NA";"NA";140;43;1012;0;21.5;"NA";"NA";"NA";97;2.2;0
"1999-11-01 06:00:00";12.3;0;150;160;23;1011;0;21.5;25;20.5;5;97;3.5;9.1
"1999-11-01 03:00:00";"NA";"NA";"NA";170;9;1011;8;22;"NA";"NA";"NA";97;4.2;0
"1999-11-01 00:00:00";12.4;0;160;160;5;1013;8;22;25;20.5;10;97;4.9;10.2
"1999-10-31 21:00:00";"NA";"NA";"NA";150;149;1012;7.75;21.5;"NA";"NA";"NA";97;3.4;0
"1999-10-31 18:00:00";12.6;1;180;170;138;1012;7.5;22;25;20.5;10;97;3.7;9.6
"1999-10-31 15:00:00";"NA";"NA";"NA";160;130;1013;5.25;22.5;"NA";"NA";"NA";97;3.5;0
"1999-10-31 12:00:00";12.6;1;170;130;127;1015;1.5;24;25;20.5;10;91;2;9.1
"1999-10-31 09:00:00";12.3;1;210;160;127;1013;0;22;25;20.5;5;97;4.3;13.9
"1999-10-31 06:00:00";12.3;0;210;210;124;1012;0;21;25;20.5;5;97;3.5;6.7
"1999-10-31 03:00:00";12.4;0;150;190;117;1013;10;23;25;20.5;10;95;2.9;5.3
"1999-10-31 00:00:00";"NA";"NA";"NA";80;117;1013;10;22.5;"NA";"NA";"NA";97;0.3;0
"1999-10-30 21:00:00";12.5;0;40;180;117;1012;10;23;27.5;20.5;10;93;0.3;3.7
"1999-10-30 18:00:00";12.7;1;100;120;117;1011;9;24.5;27.5;20.5;10;91;0.9;3.6
"1999-10-30 15:00:00";"NA";"NA";"NA";200;117;1013;6.25;24.5;"NA";"NA";"NA";90;1.9;0
"1999-10-30 12:00:00";12.7;1;250;220;115;1015;1.25;22.5;27.5;20.5;10;98;1.7;3.3
"1999-10-30 09:00:00";"NA";"NA";"NA";90;85;1012;0;22;"NA";"NA";"NA";98;1.4;0
"1999-10-30 06:00:00";12.3;0;200;200;66;1011;0;23.5;27.5;23;10;98;2.3;2.8
"1999-10-30 03:00:00";12.4;0;280;260;66;1012;8.5;23;27.5;23;10;98;0.2;1
"1999-10-30 00:00:00";"NA";"NA";"NA";240;66;1013;8.5;23.5;"NA";"NA";"NA";98;0.4;0
"1999-10-29 21:00:00";"NA";"NA";"NA";200;66;1011;8.5;23;"NA";"NA";"NA";97;0.3;0
"1999-10-29 18:00:00";12.7;1;200;240;60;1011;8;23.5;28;23;10;97;1;4.8
"1999-10-29 15:00:00";12.6;1;90;280;56;1012;6;24;28;23;10;97;1.3;6.7
"1999-10-29 12:00:00";12.9;1;90;70;53;1013;3.75;27;28;23;10;78;2.8;7.1
